SubID,StudyTrial,TestTrial,Run,Valence,SoundID,ObjID,SceneID,ColStudy,SceStudy,Ques1,Ques2,ColTest,SceneTest,ColReinstatement,SceneReinstatement,EmotionResponse,EmotionRT,EmotionCorrect,EmotionConfidence,ColResp,ColRT,SceneResp,SceneRT,ColError,SceError,ColAbsError,SceAbsError,onsetEncoding,onsetRemember,onsetEmotion,onsetColor,onsetScene,EmotionMemory,ColorCorrect,SceneCorrect,ColorQuality,SceneQuality,MemoryQuantity,MemoryQuality
25,7,11,1,Negative,5,82,6,306,294,2,1,129,189,177,105,3,1.512490739,0,0,15,2.750345729,183,2.726233132,69,-111,69,111,49.01561608,403.5081141,407.5080354,417.5078181,410.5079663,0,0,0,0,0,0,0
25,6,12,1,Negative,4,9,4,345,240,1,2,78,141,93,99,-1,0.205112796,0,-1,339,4.593613169,300,-1,-6,60,6,60,42.01575535,425.0077218,429.0075805,432.0075148,439.0073683,0,1,0,0.882352941,0,1,0.882352941
25,10,13,1,Negative,2,28,2,111,69,2,1,270,240,159,171,4,0.505022493,0,1,75,2.543043991,42,-1,-36,-27,36,27,70.0151572,446.5072118,450.5071331,460.5069582,453.5070643,0,1,1,0.294117647,0.181818182,2,0.475935829
25,17,14,1,Neutral,12,130,4,270,294,2,1,273,246,3,48,2,1.18954052,0,0,225,3.243495302,237,4.138325292,-45,-57,45,57,119.0141156,468.0067599,472.0066826,482.0064701,475.0066128,0,1,0,0.117647059,0,1,0.117647059
25,12,15,1,Negative,5,92,5,237,249,2,1,270,327,33,78,1,0.532748591,1,1,348,2.174846297,39,5.182683764,111,150,111,150,84.01485882,489.5063122,493.5062584,503.5060199,496.5062184,1,0,0,0,0,1,1
25,21,16,1,Negative,2,29,1,243,51,2,1,306,51,63,0,3,1.80686247,0,0,258,3.34823929,24,3.508135374,15,-27,15,27,147.0135229,511.0058665,515.0057806,525.0055705,518.0057138,0,1,1,0.705882353,0.181818182,2,0.887700535
25,3,17,1,Negative,1,135,6,3,246,1,2,315,258,48,12,1,1.594445712,1,1,276,5.423495254,219,5.007633898,-87,-27,87,27,21.01620943,532.5054153,536.5053297,539.5052671,546.5051183,1,0,1,0,0.181818182,2,1.181818182
25,1,18,1,Negative,1,74,5,108,186,1,2,255,192,147,6,3,1.238834707,0,0,117,2.221899155,291,2.579971858,9,105,9,105,7.049897121,554.0049665,558.004881,561.0048183,568.0046729,0,1,0,0.823529412,0,1,0.823529412
25,20,19,1,Neutral,8,136,1,342,216,1,2,66,288,84,72,2,1.219105534,0,0,306,2.641233716,183,1.92135162,-36,-33,36,33,140.0136718,575.5045444,579.5211029,582.5043692,589.5042238,0,1,0,0.294117647,0,1,0.294117647
25,8,20,1,Neutral,11,17,6,204,60,1,2,219,303,15,117,2,1.807423658,0,0,3,2.244618362,69,2.356726228,159,9,159,9,56.01546038,597.0040867,601.0206555,604.0039242,611.0037764,0,0,1,0,0.727272727,1,0.727272727
25,19,21,1,Negative,3,27,1,54,354,1,2,102,114,48,120,3,1.515579667,0,0,243,4.986305341,345,2.417399181,-171,-9,171,9,133.013821,618.5036239,622.520218,625.5201492,632.5200493,0,0,1,0,0.727272727,1,0.727272727
25,11,22,1,Negative,4,131,3,237,138,1,2,252,174,15,36,-1,-1,0,-1,234,2.757683943,279,4.460831693,-3,141,3,141,77.01500732,640.0031741,644.0197685,647.0196984,654.0195506,0,1,0,0.941176471,0,1,0.941176471
25,2,23,1,Negative,6,3,4,42,36,2,1,345,102,57,66,1,0.493120864,1,1,42,2.121192297,36,3.697982461,0,0,0,0,14.01635691,661.5027247,665.519368,675.5190963,668.5193067,1,1,1,1,1,3,3
25,24,24,1,Neutral,9,8,6,114,186,2,1,324,105,150,81,2,1.088401138,0,0,105,2.639562471,228,4.821487571,-9,42,9,42,168.0130733,683.0022773,687.0188593,697.0186485,690.0187899,0,1,0,0.823529412,0,1,0.823529412
25,32,25,2,Neutral,9,126,1,333,360,1,2,105,105,132,105,4,1.555872949,1,1,303,4.79253302,21,2.688612678,-30,21,30,21,56.01562297,188.5128668,192.5132412,195.5127163,202.512565,1,1,1,0.411764706,0.363636364,3,1.77540107
25,33,26,2,Neutral,12,129,3,222,141,1,2,123,141,99,0,1,0.815889723,0,1,123,3.013890457,144,4.87802416,-99,3,99,3,63.01547617,210.0124088,214.0123311,217.0122661,224.0121224,0,0,1,0,0.909090909,1,0.909090909
25,41,27,2,Neutral,7,123,4,315,39,2,1,300,78,15,39,1,0.348362135,0,1,300,0.618418695,36,2.585248049,-15,-3,15,3,119.0143175,231.5120261,235.5285431,245.5116674,238.5118132,0,1,1,0.705882353,0.909090909,2,1.614973262
25,29,28,2,Negative,4,44,2,309,69,2,1,15,279,66,150,2,1.200607896,1,0,306,3.134696049,306,4.717512822,-3,-123,3,123,35.01606165,253.0115129,257.0114274,267.0112775,260.0115205,0.5,1,0,0.941176471,0,2,1.441176471
25,30,29,2,Negative,5,99,3,297,225,1,2,162,183,135,42,1,0.46174157,1,1,339,4.491030439,225,5.627109236,42,0,42,0,42.01591382,274.5110662,278.5109862,281.5109205,288.5107767,1,1,1,0.176470588,1,3,2.176470588
25,47,30,2,Neutral,12,139,6,231,336,1,2,126,345,105,9,3,1.291885771,1,0,255,3.423405259,282,2.735499232,24,-54,24,54,161.0134309,296.0106233,300.0105384,303.0104727,310.0103324,0.5,1,0,0.529411765,0,2,1.029411765
25,26,31,2,Neutral,10,78,2,33,219,1,2,261,75,132,144,2,0.366079244,0,0,324,2.643802176,66,4.444886774,-69,-153,69,153,14.01649691,317.510169,321.510091,324.5100345,331.5098826,0,0,0,0,0,0,0
25,38,32,2,Negative,5,93,4,27,261,1,2,348,144,39,117,1,0.946508231,1,1,33,2.255171088,255,2.000294999,6,-6,6,6,98.01474799,339.0097791,343.0096415,346.0095816,353.009455,1,1,1,0.882352941,0.818181818,3,2.700534759
25,42,33,2,Negative,2,79,5,345,336,1,2,96,315,111,21,1,0.599317095,1,1,333,3.701549425,357,3.564695916,-12,21,12,21,126.0141759,360.5092831,364.5091986,367.5091322,374.5089854,1,1,1,0.764705882,0.363636364,3,2.128342246
25,36,34,2,Negative,2,106,6,360,267,1,2,45,210,45,57,1,0.402863391,1,1,315,2.728902881,267,1.695983058,-45,0,45,0,84.01503954,382.0088278,386.0087436,389.0086858,396.0085448,1,1,1,0.117647059,1,3,2.117647059
25,35,35,2,Negative,6,141,1,33,54,1,2,171,75,138,21,3,1.327234784,0,0,357,4.389246718,126,2.077434365,-36,72,36,72,77.01518531,403.5084327,407.5083,410.5082404,417.5080861,0,1,0,0.294117647,0,1,0.294117647
25,28,36,2,Neutral,11,2,5,234,246,2,1,48,267,174,21,2,1.25976701,0,0,168,1.833802221,114,3.865679397,-66,-132,66,132,28.01620605,425.0079306,429.0078567,439.0076421,432.0077848,0,0,0,0,0,0,0
25,44,37,2,Neutral,9,76,5,72,90,1,2,9,198,63,108,1,0.553109099,0,1,69,4.877048241,99,2.357157385,-3,9,3,9,140.0138689,446.5074856,450.5074065,453.5073395,460.5071981,0,1,1,0.941176471,0.727272727,2,1.668449198
25,31,38,2,Neutral,11,116,6,108,114,2,1,66,348,42,126,3,0.469124953,1,0,129,3.217501701,120,4.681397993,21,6,21,6,49.01577011,468.0070382,472.0069961,482.0067435,475.0068955,0.5,1,1,0.588235294,0.818181818,3,1.906417112
25,39,39,2,Negative,3,26,5,138,39,2,1,180,123,42,84,2,0.417572671,1,0,114,2.796924314,33,2.870805026,-24,-6,24,6,105.0146618,489.506599,493.5065079,503.506305,496.5064419,0.5,1,1,0.529411765,0.818181818,3,1.847593583
25,37,40,2,Neutral,10,21,4,207,147,1,2,330,246,123,99,1,0.597936368,0,1,105,2.938162616,180,3.059310738,-102,33,102,33,91.01489137,511.0061498,515.0060612,518.0059959,525.0058559,0,0,0,0,0,0,0
25,45,41,2,Negative,6,111,2,132,315,1,2,81,210,51,105,1,0.394699136,1,1,318,3.671483106,144,1.886659608,-174,-171,174,171,147.0137293,532.5057021,536.5056145,539.5056234,546.5054051,1,0,0,0,0,1,1
25,43,42,2,Negative,4,137,1,105,126,2,1,255,57,150,69,1,0.510677486,1,1,111,2.084044062,3,4.130925483,6,-123,6,123,133.0140178,554.0052489,558.0051698,568.0049553,561.0051051,1,1,0,0.882352941,0,2,1.882352941
25,34,43,2,Negative,1,84,4,147,321,2,1,312,27,165,66,1,0.410280309,1,1,312,0.735385283,339,2.687284647,165,18,165,18,70.01533347,575.5048401,579.504721,589.5045089,582.5046547,1,0,1,0,0.454545455,2,1.454545455
25,40,44,2,Negative,3,39,6,276,210,2,1,135,201,141,9,3,1.815789804,0,0,63,2.684842454,297,3.6606645,147,87,147,87,112.0144588,597.0043616,601.0042729,611.0040615,604.0042117,0,0,0,0,0,0,0
25,48,45,2,Neutral,8,54,1,192,180,2,1,177,180,15,0,2,1.098731441,0,0,105,3.431503815,204,5.759409595,-87,24,87,24,169.079932,618.503908,622.5204966,632.5202878,625.520435,0,0,1,0,0.272727273,1,0.272727273
25,27,46,2,Neutral,7,73,3,12,348,2,1,282,342,90,6,1,0.679837275,0,1,339,1.451880748,147,3.043798344,-33,159,33,159,21.01635114,640.0034821,644.0201049,654.0198438,647.0199831,0,1,0,0.352941176,0,1,0.352941176
25,25,47,2,Negative,1,43,3,75,60,2,1,93,21,18,39,2,0.451141281,1,0,93,0.463202712,36,4.90512816,18,-24,18,24,7.016645079,661.5030156,665.5196052,675.5194433,668.5195398,0.5,1,1,0.647058824,0.272727273,3,1.419786096
25,46,48,2,Neutral,8,60,2,246,174,2,1,345,105,99,69,3,0.592195486,1,0,273,2.652656967,162,3.204532104,27,-12,27,12,154.0135781,683.0025716,687.0191581,697.0189432,690.0190839,0.5,1,1,0.470588235,0.636363636,3,1.606951872
25,62,49,3,Neutral,11,75,1,57,324,1,2,315,15,102,51,4,0.523944102,1,1,66,3.889831687,324,2.777959931,9,0,9,0,98.01473911,188.5129017,192.5127662,195.5127022,202.5125602,1,1,1,0.823529412,1,3,2.823529412
25,57,50,3,Negative,1,128,2,99,186,1,2,309,258,150,72,1,0.384427004,1,1,309,2.318249962,186,5.037337841,-150,0,150,0,63.01546489,210.0124068,214.0123209,217.0122541,224.0121108,1,0,1,0,1,2,2
25,71,51,3,Negative,2,34,4,150,129,2,1,33,12,117,117,3,0.853054726,0,0,321,2.665742565,339,3.633595402,171,-150,171,150,161.0134292,231.5119576,235.5118714,245.5116616,238.5118102,0,0,0,0,0,0,0
25,67,52,3,Neutral,11,58,3,141,348,1,2,123,66,18,78,4,0.44978348,1,1,99,2.790961009,327,5.943115098,-42,-21,42,21,133.0140123,253.0115718,257.0114243,260.0113566,267.0112136,1,1,1,0.176470588,0.363636364,3,1.540106952
25,60,53,3,Neutral,9,24,1,180,162,2,1,99,162,81,0,4,0.40573195,1,1,216,2.506429227,204,3.410294681,36,42,36,42,84.01502997,274.5110546,278.5109848,288.510826,281.510915,1,1,0,0.294117647,0,2,1.294117647
25,52,54,3,Negative,5,127,2,207,264,2,1,258,75,51,171,1,0.473969647,1,1,327,3.239829446,303,3.654712146,120,39,120,39,28.01619478,296.0106103,300.0105292,310.0103239,303.0104662,1,0,0,0,0,1,1
25,51,55,3,Neutral,8,66,4,330,318,1,2,156,240,174,78,2,0.422244216,0,0,315,5.47607239,327,4.563216296,-15,9,15,9,21.01634774,317.5101615,321.5101399,324.5100243,331.5098741,0,1,1,0.705882353,0.727272727,2,1.43315508
25,58,56,3,Negative,1,50,4,18,258,1,2,189,168,171,90,1,0.698987808,1,1,330,3.23147425,261,3.169618354,-48,3,48,3,70.01532425,339.0097144,343.0096374,346.0095762,353.0094201,1,1,1,0.058823529,0.909090909,3,1.967914439
25,55,57,3,Negative,4,65,5,69,12,1,2,165,81,96,69,1,0.751284349,1,1,87,1.587884605,30,1.611982487,18,18,18,18,49.01575712,360.5092756,364.5091828,367.5091219,374.5089792,1,1,1,0.647058824,0.454545455,3,2.101604278
25,66,58,3,Neutral,7,77,2,33,330,1,2,201,177,168,153,1,0.41976096,0,1,321,2.521157668,324,3.080357332,-72,-6,72,6,126.014154,382.0088265,386.0087351,389.0087183,396.0085287,0,0,1,0,0.818181818,1,0.818181818
25,54,59,3,Negative,5,4,1,234,84,2,1,282,171,48,87,1,0.479936715,1,1,234,3.073701439,75,2.749611736,0,-9,0,9,42.01590631,403.5083705,407.5082901,417.5080824,410.5082257,1,1,1,1,0.727272727,3,2.727272727
25,72,60,3,Negative,6,46,5,297,321,2,1,189,195,108,126,2,0.932103157,1,0,312,2.185120482,327,2.424986166,15,6,15,6,168.0132838,425.0079221,429.0078451,439.0076291,432.0077776,0.5,1,1,0.705882353,0.818181818,3,2.024064171
25,61,61,3,Neutral,9,108,5,210,255,2,1,84,3,126,108,4,0.537045099,1,1,204,2.877468104,153,5.269297963,-6,-102,6,102,91.01488386,446.5074743,450.5073956,460.5071851,453.5073716,1,1,0,0.882352941,0,2,1.882352941
25,50,62,3,Negative,3,94,6,33,243,1,2,240,30,153,147,1,0.796973247,1,1,333,3.09071809,210,3.922856219,-60,-33,60,33,14.01649762,468.0070286,472.0069499,475.0068794,482.0067367,1,0,0,0,0,1,1
25,49,63,3,Neutral,8,38,5,15,183,1,2,258,120,117,63,3,0.433812555,1,0,348,3.319120146,114,4.991237633,-27,-69,27,69,7.016627304,489.5066048,493.5065008,496.5064399,503.506291,0.5,1,0,0.470588235,0,2,0.970588235
25,53,64,3,Neutral,10,40,4,246,6,2,1,246,216,0,150,4,0.365870851,1,1,225,2.467624803,3,2.459494424,-21,-3,21,3,35.01604593,511.0061328,515.0060506,525.0058508,518.0059897,1,1,1,0.588235294,0.909090909,3,2.497326203
25,59,65,3,Neutral,7,89,6,225,354,1,2,234,93,9,99,3,0.434176643,1,0,123,2.422870762,183,1.174944163,-102,-171,102,171,77.01517746,532.5056898,536.5056032,539.5055375,546.5053989,0.5,0,0,0,0,1,0.5
25,63,66,3,Negative,4,25,1,321,270,1,2,9,120,48,150,3,1.135010178,0,0,228,2.339247282,264,2.48436873,-93,-6,93,6,105.0146029,554.005242,558.0051832,561.0050928,568.0049481,0,0,1,0,0.818181818,1,0.818181818
25,64,67,3,Negative,6,56,6,96,102,2,1,300,54,156,48,1,1.16264936,1,1,96,2.423715965,108,5.239627555,0,6,0,6,112.0144496,575.5047905,579.5047046,589.5045185,582.504643,1,1,1,1,0.818181818,3,2.818181818
25,68,68,3,Negative,3,45,3,210,216,1,2,351,213,141,3,1,0.423309789,1,1,120,2.149000862,261,2.429116714,-90,45,90,45,140.0138665,597.0043435,601.0209392,604.0041987,611.0040557,1,0,0,0,0,1,1
25,69,69,3,Neutral,12,103,6,165,57,2,1,168,102,3,45,3,0.450630052,1,0,195,4.839810352,279,-1,30,-138,30,138,147.0137143,618.5039022,622.5204956,632.5202731,625.5204798,0.5,1,0,0.411764706,0,2,0.911764706
25,65,70,3,Negative,2,98,3,267,72,2,1,24,87,117,15,2,1.159196001,1,0,318,3.739203071,81,2.868042203,51,9,51,9,119.0143039,640.0034483,644.0200464,654.0198329,647.0199701,0.5,0,1,0,0.727272727,2,1.227272727
25,70,71,3,Neutral,10,112,2,279,120,2,1,243,285,36,165,2,1.092468723,0,0,243,0.361595901,198,3.41644482,-36,78,36,78,154.0135784,661.5030231,665.5195963,675.5193752,668.519521,0,1,0,0.294117647,0,1,0.294117647
25,56,72,3,Neutral,12,13,3,342,120,2,1,351,129,9,9,4,0.968530403,1,1,351,0.421954041,126,2.81386842,9,6,9,6,56.0156093,683.0025607,687.0191482,697.0189295,690.0190774,1,1,1,0.823529412,0.818181818,3,2.64171123
25,76,73,4,Negative,1,57,1,165,159,2,1,36,228,129,69,1,0.540158106,1,1,132,2.872333921,174,2.736224328,-33,15,33,15,28.01605202,188.5127583,192.5125039,202.5124154,195.5125581,1,1,1,0.352941176,0.545454545,3,1.898395722
25,84,74,4,Negative,4,122,2,78,330,2,1,303,45,135,75,2,1.192691384,1,0,84,2.500732828,162,3.696598996,6,-168,6,168,84.01489303,210.0122633,214.0121785,224.0119694,217.012111,0.5,1,0,0.882352941,0,2,1.382352941
25,86,75,4,Neutral,7,59,1,219,114,2,1,96,144,123,30,1,0.380327596,0,1,231,2.761093159,123,3.272929943,12,9,12,9,98.01459909,231.5118087,235.5117512,245.5115209,238.5116698,0,1,1,0.764705882,0.727272727,2,1.49197861
25,81,76,4,Negative,2,31,3,30,51,1,2,297,96,93,45,1,0.31130629,1,1,54,3.189346157,66,2.365452698,24,15,24,15,63.01533138,253.0114164,257.1113376,260.0112217,267.0110749,1,1,1,0.529411765,0.545454545,3,2.07486631
25,78,77,4,Negative,3,132,4,33,186,2,1,126,237,93,51,3,0.788677933,0,0,45,3.468852572,177,3.82569511,12,-9,12,9,42.24908662,274.5109177,278.5108287,288.5106189,281.5107651,0,1,1,0.764705882,0.727272727,2,1.49197861
25,87,78,4,Negative,1,35,3,318,207,2,1,276,198,42,9,1,0.417253067,1,1,315,3.150237186,225,4.791098569,-3,18,3,18,105.0144492,296.0104665,300.0103823,310.0101722,303.0103204,1,1,1,0.941176471,0.454545455,3,2.395721925
25,85,79,4,Neutral,9,117,4,186,126,1,2,354,321,168,165,4,0.510351382,1,1,213,3.66646287,126,3.322624832,27,0,27,0,91.01473837,317.5100181,321.5099397,324.5099287,331.5097245,1,1,1,0.470588235,1,3,2.470588235
25,77,80,4,Negative,4,144,6,249,129,2,1,3,150,114,21,4,0.482397044,0,1,207,2.759973178,126,2.121894124,-42,-3,42,3,35.0159107,339.009572,343.0094878,353.0092859,346.0094218,0,1,1,0.176470588,0.909090909,2,1.085561497
25,91,81,4,Negative,5,134,6,24,186,1,2,231,21,153,165,1,0.366497397,1,1,318,2.547246056,198,3.500348893,-66,12,66,12,133.0138658,360.5091924,364.5090483,367.508972,374.5088307,1,0,1,0,0.636363636,2,1.636363636
25,74,82,4,Neutral,12,52,1,15,264,1,2,42,282,27,18,4,0.435149482,1,1,240,2.917677551,264,1.103702059,-135,0,135,0,14.01634904,382.0086758,386.0085944,389.0085283,396.0083877,1,0,1,0,1,2,2
25,73,83,4,Neutral,12,37,2,351,177,1,2,171,177,180,0,4,1.07160554,1,1,321,3.195974675,174,2.885105049,-30,-3,30,3,7.016508844,403.5082356,407.5081459,410.5080809,417.5079321,1,1,1,0.411764706,0.909090909,3,2.320855615
25,83,84,4,Negative,5,100,2,306,99,1,2,165,258,141,159,1,1.02031024,1,1,315,2.56034192,102,2.224190101,9,3,9,3,77.01503128,425.0078364,429.0076985,432.0076311,439.0078217,1,1,1,0.823529412,0.909090909,3,2.732620321
25,75,85,4,Negative,3,22,5,156,303,2,1,312,105,156,162,1,1.016087987,1,1,153,2.645838193,309,3.237749629,-3,6,3,6,21.01619574,446.5073363,450.507245,460.5070698,453.507182,1,1,1,0.941176471,0.818181818,3,2.759358289
25,80,86,4,Neutral,8,133,3,243,333,2,1,267,69,24,96,3,0.836566413,1,0,267,0.490247171,339,2.225088001,24,6,24,6,56.01547167,468.0068982,472.0067989,482.0065933,475.0067428,0.5,1,1,0.529411765,0.818181818,3,1.847593583
25,79,87,4,Neutral,10,110,5,351,237,1,2,288,345,63,108,4,1.097159431,1,1,327,2.133461436,246,4.149591136,-24,9,24,9,49.015613,489.5064384,493.5063851,496.5062868,503.5061465,1,1,1,0.529411765,0.727272727,3,2.256684492
25,89,88,4,Neutral,11,115,4,120,51,2,1,111,84,9,33,3,0.397774034,1,0,111,1.891015657,54,3.85781045,-9,3,9,3,119.0141621,511.0059897,515.0059034,525.0056957,518.0058405,0.5,1,1,0.823529412,0.909090909,3,2.232620321
25,94,89,4,Neutral,11,120,2,150,237,2,1,252,255,102,18,4,0.370262488,1,1,99,2.982332884,144,3.039218162,-51,-93,51,93,154.0134339,532.505547,536.5054591,546.5052463,539.5053913,1,0,0,0,0,1,1
25,96,90,4,Negative,6,11,4,255,243,1,2,84,135,171,108,1,0.414230523,1,1,234,2.851593242,129,3.938742966,-21,-114,21,114,168.0131386,554.0050962,558.0050172,561.0049675,568.0047982,1,1,0,0.588235294,0,2,1.588235294
25,92,91,4,Neutral,7,107,5,306,90,2,1,138,336,168,114,1,0.386139311,0,1,339,2.552068507,132,4.991957597,33,42,33,42,140.0137169,575.5046461,579.504566,589.5043542,582.5044979,0,1,0,0.352941176,0,1,0.352941176
25,82,92,4,Neutral,10,143,6,78,291,1,2,81,336,3,45,4,0.414090226,1,1,81,1.339343779,312,5.579810687,3,21,3,21,70.01518013,597.004198,601.0207865,604.0040536,611.0205747,1,1,1,0.941176471,0.363636364,3,2.304812834
25,90,93,4,Neutral,9,30,3,153,162,1,2,90,108,63,54,4,0.362020214,1,1,243,-1,159,1.328205228,90,-3,90,3,126.01403,618.503756,622.5203398,625.5202727,632.5201215,1,0,1,0,0.909090909,2,1.909090909
25,95,94,4,Neutral,8,47,6,327,336,2,1,27,159,60,177,3,0.559270188,1,0,78,2.108568994,303,2.299448803,111,-33,111,33,161.013281,640.0033066,644.0198934,654.0196847,647.0198243,0.5,0,0,0,0,1,0.5
25,88,95,4,Negative,6,88,5,99,18,1,2,129,186,30,168,2,0.419179583,1,0,117,2.791832903,36,2.920883849,18,18,18,18,112.0143038,661.5028814,665.5194436,668.5193728,675.5192267,0.5,1,1,0.647058824,0.454545455,3,1.601604278
25,93,96,4,Negative,2,124,1,300,219,1,2,249,195,51,24,3,0.591915919,0,0,57,3.365194004,102,3.42931484,117,-117,117,117,147.8135549,683.0024141,687.0189935,690.0189302,697.0187984,0,0,0,0,0,0,0
25,112,97,5,Neutral,12,42,1,153,81,2,1,120,45,33,36,3,0.38525937,1,0,120,1.022296297,78,3.303156749,-33,-3,33,3,112.0143014,188.5127645,192.5125073,202.5124144,195.5125588,0.5,1,1,0.352941176,0.909090909,3,1.762032086
25,99,98,5,Negative,4,83,6,129,204,1,2,162,357,33,153,3,1.013546216,0,0,153,3.306562543,276,2.5866825,24,72,24,72,21.01619882,210.0122578,214.0121785,217.0121169,224.0119666,0,1,0,0.529411765,0,1,0.529411765
25,102,99,5,Neutral,7,87,3,114,240,1,2,72,30,42,150,-1,-1,0,-1,120,3.110933169,240,2.295054429,6,0,6,0,42.0157663,231.5118707,235.5117328,238.5116633,245.5115192,0,1,1,0.882352941,1,2,1.882352941
25,110,100,5,Negative,4,6,3,57,330,1,2,198,228,141,102,-1,-1,0,-1,66,4.316316944,327,4.372428878,9,-3,9,3,98.01459533,253.0113596,257.3945999,260.0112186,267.0110708,0,1,1,0.823529412,0.909090909,2,1.732620321
25,105,101,5,Neutral,11,102,5,213,12,1,2,135,150,78,138,-1,-1,0,-1,189,3.112695435,48,2.657806891,-24,36,24,36,63.01533411,274.5109173,278.5108311,281.5107623,288.51062,0,1,0,0.529411765,0,1,0.529411765
25,113,102,5,Neutral,12,23,5,339,126,2,1,147,261,168,135,3,0.327704265,1,0,330,2.973161913,117,3.524994618,-9,-9,9,9,119.0141566,296.0104655,300.0103892,310.0101715,303.010318,0.5,1,1,0.823529412,0.727272727,3,2.050802139
25,100,103,5,Negative,2,55,4,324,300,2,1,285,198,39,102,-1,-1,0,-1,330,5.337547636,318,2.953350615,6,18,6,18,28.01605818,317.5100906,321.5099376,331.5097272,324.5099305,0,1,1,0.882352941,0.454545455,2,1.336898396
25,120,104,5,Neutral,10,69,3,210,18,2,1,114,93,96,75,2,0.559859436,0,0,201,3.165958314,42,4.132825994,-9,24,9,24,168.0131345,339.009571,343.0094937,353.0092716,346.0094242,0,1,1,0.823529412,0.272727273,2,1.096256684
25,114,105,5,Neutral,7,138,6,57,330,1,2,312,243,105,87,2,0.357337375,0,0,315,1.633201545,252,1.369301283,-102,-78,102,78,126.0140122,360.509179,364.509037,367.5089699,374.5088238,0,0,0,0,0,0,0
25,117,106,5,Neutral,8,32,4,150,81,1,2,39,156,111,75,3,0.537348277,1,0,147,3.374590819,147,2.757699684,-3,66,3,66,147.0135677,382.0086721,386.0085872,389.0085225,396.008387,0.5,1,0,0.941176471,0,2,1.441176471
25,115,107,5,Neutral,9,142,2,111,162,2,1,324,12,147,150,-1,-1,0,-1,114,1.819043324,168,2.409907324,3,6,3,6,133.0138651,403.5082267,407.5081401,417.5079324,410.5080796,0,1,1,0.941176471,0.818181818,2,1.759358289
25,116,108,5,Negative,6,68,2,360,57,2,1,321,183,39,126,1,0.930011021,1,1,321,0.350453586,57,3.023314648,-39,0,39,0,140.0137214,425.0078204,429.0076944,439.0074888,432.0076335,1,1,1,0.235294118,1,3,2.235294118
25,104,109,5,Neutral,9,64,4,18,156,2,1,132,210,114,54,3,1.189832063,1,0,15,3.490759084,153,1.46671253,-3,-3,3,3,56.01547475,446.5073288,450.5072511,460.5070646,453.5071803,0.5,1,1,0.941176471,0.909090909,3,2.35026738
25,98,110,5,Negative,1,80,1,201,180,1,2,87,165,114,15,3,1.186071079,0,0,150,2.135051582,192,1.415177357,-51,12,51,12,14.01634117,468.0068848,472.0067962,475.0067339,482.0066018,0,0,1,0,0.636363636,1,0.636363636
25,118,111,5,Negative,3,14,4,249,216,1,2,273,45,24,171,1,0.422657921,1,1,357,4.867434478,18,2.73156031,108,162,108,162,154.0134261,489.506435,493.506382,496.5062933,503.5061376,1,0,0,0,0,1,1
25,109,112,5,Negative,2,5,5,141,57,2,1,324,264,177,153,1,0.322943751,1,1,117,1.839996844,60,2.520839434,-24,3,24,3,91.01474281,511.0059832,515.0058973,525.0056885,518.005837,1,1,1,0.529411765,0.909090909,3,2.438502674
25,106,113,5,Neutral,8,118,2,156,279,1,2,324,30,168,111,3,0.439693392,1,0,138,1.972209604,276,2.077347449,-18,-3,18,3,70.01518081,532.5055398,536.5054502,539.50539,546.5052394,0.5,1,1,0.647058824,0.909090909,3,2.056149733
25,103,114,5,Negative,6,90,6,354,264,2,1,192,303,162,39,2,0.476253749,1,0,234,1.232681145,255,3.792567238,-120,-9,120,9,49.01561813,554.0050846,558.0050062,568.0047937,561.0049583,0.5,0,1,0,0.727272727,2,1.227272727
25,101,115,5,Negative,5,12,3,339,171,2,1,291,3,48,168,2,0.504003458,1,0,330,1.93311261,102,4.468912797,-9,-69,9,69,35.0159107,575.5046416,579.5045557,589.5043507,582.5044951,0.5,1,0,0.823529412,0,2,1.323529412
25,111,116,5,Neutral,10,114,6,285,21,2,1,246,69,39,48,1,1.444010431,0,1,291,4.761457931,360,4.51335134,6,-21,6,21,105.0144448,597.0041969,601.0207807,611.003903,604.0040423,0,1,1,0.882352941,0.363636364,2,1.245989305
25,97,117,5,Negative,1,101,5,288,195,1,2,246,105,42,90,1,0.641473931,1,1,351,3.818062272,165,2.98117013,63,-30,63,30,7.016661118,618.5037434,622.5203278,625.5202625,632.5201129,1,0,1,0,0.090909091,2,1.090909091
25,119,118,5,Negative,5,91,1,351,27,2,1,3,339,12,48,1,0.46090629,1,1,6,1.95351555,30,4.449425894,15,3,15,3,161.0132837,640.0032987,644.0198856,654.0196727,647.0198205,1,1,1,0.705882353,0.909090909,3,2.614973262
25,107,119,5,Negative,3,18,2,225,354,1,2,225,63,0,69,1,0.409216447,1,1,225,2.309815721,345,1.66190014,0,-9,0,9,77.01503299,661.5028455,665.7360939,668.5193629,675.5192195,1,1,1,1,0.727272727,3,2.727272727
25,108,120,5,Neutral,11,85,1,264,291,1,2,252,18,12,87,4,0.365434562,1,1,129,3.634161381,312,1.090275299,-135,21,135,21,84.01488174,683.002396,687.0189894,690.018922,697.0188326,1,0,1,0,0.363636364,2,1.363636364
25,143,121,6,Negative,1,97,6,357,102,2,1,90,111,93,9,1,0.584386555,1,1,3,4.036901894,129,4.076804055,6,27,6,27,161.0300891,188.5128454,192.5126393,202.5125573,195.512701,1,1,1,0.882352941,0.181818182,3,2.064171123
